FPS: 	8.75565
12.8649	5.85844
11.893	2.22051
11.861	1.79984
9.39054	1.60425
7.70263	-1.40185
-2.92246	-2.07889
-6.53531	-0.0067864
-6.48283	1.04347
-1.2855	2.33203
-3.21703	7.92144
-5.30226	10.1866
-12.0464	11.7894
-17.1616	18.2937
-25.1114	26.0269
-11.2972	6.22659
-0.140782	8.73351
1.11127	14.5531
8.51902	8.10392
1.38554	1.70877
-0.0293801	-0.128344
0.271645	0.394221
-0.0448987	-0.106104
0.821066	0.54148
0.232206	0.315776
-0.0947826	-0.100672
-0.0495368	-0.0782725
-0.00112426	-0.0228525
-0.121433	-0.137331
-0.0375518	-0.0497178
-0.00492264	-0.012657
0.0260502	0.054433
-0.0273508	-0.0359038
0.028019	0.00972984
-0.0409006	-0.0442967
-0.00310457	-0.00679196
0.0194283	0.00891407
-0.0174113	0.00840795
-0.005459	-0.0185636
0.00145809	-0.0125416
-0.000352154	-0.00515386
-0.0154794	0.00546233
0.0282317	-0.0210123
-0.0104706	0.00513096
-0.00748636	0.0161381
-0.00166537	-0.0123737
0.00313888	-0.00138905
-0.00288606	0.016595
0.00415297	-0.00185514
0.00740154	0.00237293
-0.0111543	-0.00991576
0.0110915	0.00207159
-0.0126991	-0.0196122
0.00952126	0.00879443
-0.0158579	-0.00143991
0.00977562	-0.00557578
-0.00139534	-0.00317969
-0.00249166	-0.0105757
0.00334703	0.00977417
-0.00176923	0.0433155
0.00402998	-0.00936452
0.0104956	0.0253862
0.00637375	-0.0125335
0.0117152	0.00162978
0.00510451	0.00187634
-0.00906662	0.0238331
-0.000814829	-0.0289158
-0.0184498	-0.0154593
0.0131851	0.00914761
0.0025582	-0.00634755
0.00356428	0.0327635
0.0179744	-0.00637792
-0.0132485	0.016551
-0.00889714	-0.0142464
-0.0140382	-0.0286111
-0.0107145	-0.0188771
-0.0328213	-0.0231255
-0.0624709	-0.0596484
-0.155578	-0.251935
-1.31699	-1.07674
0.48137	0.5906
-0.14627	-0.392207
0.255926	0.210747
1.00988	1.29853
-0.243661	-0.265171
-0.0167817	0.0246867
-0.0513797	-0.0779101
-0.0472382	-0.0836432
0.0347986	0.0609408
0.0964556	0.0787279
1.15065	-1.81298
4.04437	-2.82609
1.366	-0.570373
-0.448942	-0.62285
7.1353	-0.845481
3.68898	-0.327511
1.06837	0.425447
-1.90392	0.0109447
6.43441	7.06601
31.2791	32.8122
27.0687	25.6976
44.5263	24.5931
0	0
14.2265	-10.1271
-4.04638	-12.4288
1.01665	-5.61783
-0.561386	-0.651373
5.64	-3.11812
3.63744	-1.51454
2.82325	-0.360519
1.42534	-1.573
1.28253	-2.70785
0.7148	-1.57299
1.59068	-0.640892
1.88502	-0.296032
2.10912	-0.806522
1.74772	-1.17445
0.925416	-0.986306
0.270105	-0.456417
0.0739175	-0.301358
1.45388	-0.629596
-0.288544	-2.11991
-1.6478	-4.55402
-2.17961	-2.49275
-0.256674	-0.295088
0.590747	0.17617
-0.441612	-1.25015
-0.539193	-2.98357
0.421856	-1.79972
-0.0711088	0.235265
0.531631	0.888136
0.541185	-0.105782
-0.658595	-0.830304
0.0436616	-0.997858
1.35039	-0.200356
2.92034	0.212028
2.50595	-0.479869
3.59845	-0.867627
5.34756	-1.39029
5.3972	-0.726882
5.3711	0.551662
5.0206	2.11491
4.88813	2.58117
5.65288	1.30421
5.463	-1.91972
4.35907	-5.07584
5.08963	-5.19459
5.17997	-3.00643
5.13505	-2.00923
3.5396	-2.25687
4.78257	-3.88479
5.68444	-3.2618
5.52174	-0.544287
4.87906	2.17668
3.50133	2.28115
3.77879	0.575397
4.28783	-0.891128
4.29961	-1.10494
4.68633	-0.00645579
5.34271	1.77503
4.56905	4.1165
5.59631	4.02842
7.30336	1.66807
6.15214	-1.37005
5.43496	-2.37422
6.44277	-1.67219
5.80441	0.408529
5.88748	1.62034
5.76608	0.391067
6.26298	-1.78526
6.48757	-2.53535
5.23008	-1.89682
5.72007	-0.165398
7.18989	0.0667372
5.91262	0.354989
7.00125	-0.637653
6.8658	-2.31813
6.03247	-2.292
6.06449	-0.22994
6.8689	0.704399
7.63644	0.205064
6.1958	2.93539
5.12427	3.12884
4.5499	2.59303
3.57002	3.35573
7.2101	2.96087
7.32764	1.14402
5.48301	-0.517805
5.51611	-0.137399
7.27378	1.43499
6.782	2.16313
7.0568	0.619734
6.61087	-0.274642
7.99643	0.409621
3.89762	0.745907
3.25527	0.385833
5.19783	-0.616
4.24128	-2.32199
4.28329	-3.55628
6.52916	-1.92772
8.32508	0.920599
5.43149	2.10874
5.18406	2.50197
8.56016	0.362086
6.83244	-4.03369
4.49804	-4.29823
5.88321	-0.789357
4.80084	2.30564
3.43591	2.6191
3.39214	2.44614
4.43501	0.292693
3.83482	-2.46056
3.31778	-2.25723
5.69056	-1.05701
5.88429	1.12151
6.37831	1.43333
6.23992	0.0116985
4.95922	-0.458048
5.72209	-0.990037
6.23563	-1.40481
5.24829	-0.630859
5.51215	0.65787
7.57771	1.14972
8.40334	0.994331
6.26129	1.22328
8.46261	-0.330465
7.0909	-0.623455
8.44674	-2.22979
8.76453	-3.37225
6.74006	-2.43753
5.72195	0.120937
6.41441	0.934788
6.80717	-0.7235
7.26656	-2.72945
7.21252	-2.69173
7.79994	-1.07381
7.95496	-0.823081
5.45876	-0.835708
5.23467	0.425681
6.8083	0.959071
6.78792	-0.677554
6.20514	-1.6522
6.78494	-1.2935
8.04331	0.336223
5.94958	2.59745
7.32059	2.86526
6.65411	2.10952
5.84162	0.457804
6.46637	-1.06158
5.35044	-1.02166
4.87459	0.883682
6.83983	2.2749
7.06243	1.13793
6.12506	-0.605173
7.42093	-1.26518
8.50219	-0.728885
9.82674	1.23396
8.85685	1.96825
6.76506	0.249606
5.37066	1.02051
7.05109	1.64701
5.31257	1.27419
6.07501	0.7607
7.83795	0.276095
8.53194	-1.63382
7.52502	-2.49833
7.29279	-0.477601
8.99246	0.162655
3.9048	1.79195
4.31194	2.5584
7.9612	2.05722
7.78579	-0.408517
5.73682	-0.477005
5.89916	1.00052
7.16792	2.30231
8.78361	0.100426
8.62519	-1.99369
7.43153	-2.25863
4.61532	1.57916
6.52986	4.53648
6.46995	3.71828
4.05832	3.24487
3.32116	3.55057
3.35542	2.857
3.72213	1.35378
2.17371	1.40983
2.47409	1.52133
3.87783	0.851427
4.96468	-1.69751
3.76501	-2.47392
4.23006	-1.88216
4.52844	0.546221
4.48957	1.76735
2.7018	1.89404
3.32664	1.19248
3.49618	0.424247
3.22384	0.352791
3.29963	0.746466
2.62268	0.367393
2.24846	0.100056
3.4107	0.393486
3.44199	1.40821
2.73222	2.16605
1.75432	1.41911
2.15951	-0.116854
2.56028	-1.48487
2.5658	-0.923049
3.02666	0.889778
2.97404	1.80987
2.39025	1.23234
1.54301	-0.526997
1.44416	-2.09207
1.41213	-1.77807
1.15005	-1.0922
0.819902	-1.31474
2.05063	-2.33233
2.43084	-2.87214
2.21516	-3.37627
4.15466	-6.54313
-0.459808	3.41924
2.78426	5.66672
-1.3688	2.69504
-0.936047	-2.94918
-2.46773	-6.37749
-1.16396	-5.28012
1.7304	-3.54416
3.42512	-1.09967
4.92855	3.86179
8.67235	6.98726
10.0914	4.65476
6.84903	0.375303
10.2857	-7.3322
11.5634	-11.1115
13.3075	-13.6617
12.0495	-16.2034
5.58582	-22.5508
1.24041	-30.5419
-5.71518	-35.9148
-12.346	-40.4937
-9.18791	-32.345
-2.59263	-21.6561
-2.65562	-23.9712
-2.40398	-12.9205
7.15193	-12.0697
13.2606	-13.8817
-2.81454	-1.52335
-7.44452	-0.422449
2.76195	-6.79226
6.90596	-2.51512
4.05707	-7.53149
-2.82158	-4.07411
-4.76078	-1.45097
0	0
-2.25952	-2.90523
0.155837	2.19453
0.713517	0.0857159
3.35079	-0.866578
1.32356	-0.0980852
1.43216	-0.0755252
-0.933207	0.687923
-0.946124	0.498293
-2.94971	7.08818
-1.42916	0.89609
1.43701	1.91422
-3.42879	-11.4126
-1.15398	-5.39678
-0.169326	-1.0251
-0.116718	-0.545879
0.0102007	-0.367772
-0.0874408	-0.122303
-0.0250484	-0.0500301
-0.0220672	-0.0272192
-0.0219912	-0.0128528
0.0250204	-0.0762114
0.108008	0.101133
-0.133666	-0.0823646
0.0181426	-0.0147111
0.0337177	0.0399133
-0.035277	0.00742262
-0.00513836	-0.0140824
-0.00778698	-0.0122922
0.0111302	-0.0115646
-0.00012723	-0.0181116
0.143942	0.105755
-0.168862	-0.076802
-0.310197	-0.0747642
0.0148395	0.0197793
0.156778	-0.098239
0.487566	-0.170551
0.183114	0.0444596
-0.00506095	-0.0739881
-0.012301	-0.0143178
-0.0190447	-0.0274727
-0.00886779	0.0173822
0.0385366	0.020224
-0.148886	-0.00714314
-0.00670493	0.00966797
-0.0215086	5.91469e-05
-0.00340075	-0.0049894
0.0297981	0.00966716
-0.00139556	-0.022455
-0.00700228	-0.0211382
0.00954399	0.0161101
-0.00356326	0.000963635
-0.0153021	-0.0240792
0.00215724	0.00300208
0.0233006	-0.00566517
-0.0253765	-0.027266
0.00427207	0.0053299
-0.0337179	0.0102378
